Season,Game_Date,Game_Day,Type,Where,Opponent_School,Result,Tm,Opp,OT
2014,2014-02-01,Sat,REG,A,Syracuse,L,89,91,OT
2014,2014-02-04,Tue,REG,H,Wake Forest,W,83,63,NA
2014,2014-02-08,Sat,REG,A,Boston College,W,89,68,NA
2014,2014-02-15,Sat,REG,H,Maryland,W,69,67,NA
2014,2014-02-18,Tue,REG,A,Georgia Tech,W,68,51,NA
2014,2014-02-20,Thu,REG,A,North Carolina,L,66,74,NA
2014,2014-02-22,Sat,REG,H,Syracuse,W,66,60,NA
2014,2014-02-25,Tue,REG,H,Virginia Tech,W,66,48,NA
2014,2014-03-05,Wed,REG,A,Wake Forest,L,72,82,NA
2014,2014-03-08,Sat,REG,H,North Carolina,W,93,81,NA
2014,2014-03-14,Fri,CTOURN,N,Clemson,W,63,62,NA
2014,2014-03-15,Sat,CTOURN,N,North Carolina State,W,75,67,NA
2014,2014-03-16,Sun,CTOURN,N,Virginia,L,63,72,NA
2014,2014-03-21,Fri,NCAA,N,Mercer,L,71,78,NA
2015,2014-11-14,Fri,REG,H,Presbyterian,W,113,44,NA
2015,2014-11-15,Sat,REG,H,Fairfield,W,109,59,NA
2015,2014-11-18,Tue,REG,N,Michigan State,W,81,71,NA
2015,2014-11-21,Fri,REG,N,Temple,W,74,54,NA
2015,2014-11-22,Sat,REG,N,Stanford,W,70,59,NA
2015,2014-11-26,Wed,REG,H,Furman,W,93,54,NA
2015,2014-11-30,Sun,REG,H,Army,W,93,73,NA
2015,2014-12-03,Wed,REG,A,Wisconsin,W,80,70,NA
2015,2014-12-15,Mon,REG,H,Elon,W,75,62,NA
2015,2014-12-18,Thu,REG,N,Connecticut,W,66,56,NA
2015,2014-12-29,Mon,REG,H,Toledo,W,86,69,NA
2015,2014-12-31,Wed,REG,H,Wofford,W,84,55,NA
2015,2015-01-03,Sat,REG,H,Boston College,W,85,62,NA
2015,2015-01-07,Wed,REG,A,Wake Forest,W,73,65,NA
2015,2015-01-11,Sun,REG,A,North Carolina State,L,75,87,NA
2015,2015-01-13,Tue,REG,H,Miami,L,74,90,NA
2015,2015-01-17,Sat,REG,A,Louisville,W,63,52,NA
2015,2015-01-19,Mon,REG,H,Pittsburgh,W,79,65,NA
2015,2015-01-25,Sun,REG,A,St. John's,W,77,68,NA
2015,2015-01-28,Wed,REG,A,Notre Dame,L,73,77,NA
2015,2015-01-31,Sat,REG,A,Virginia,W,69,63,NA
2015,2015-02-04,Wed,REG,H,Georgia Tech,W,72,66,NA
2015,2015-02-07,Sat,REG,H,Notre Dame,W,90,60,NA
2015,2015-02-09,Mon,REG,A,Florida State,W,73,70,NA
2015,2015-02-14,Sat,REG,A,Syracuse,W,80,72,NA
2015,2015-02-18,Wed,REG,H,North Carolina,W,92,90,OT
2015,2015-02-21,Sat,REG,H,Clemson,W,78,56,NA
2015,2015-02-25,Wed,REG,A,Virginia Tech,W,91,86,OT
2015,2015-02-28,Sat,REG,H,Syracuse,W,73,54,NA
2015,2015-03-04,Wed,REG,H,Wake Forest,W,94,51,NA
2015,2015-03-07,Sat,REG,A,North Carolina,W,84,77,NA
2015,2015-03-12,Thu,CTOURN,N,North Carolina State,W,77,53,NA
2015,2015-03-13,Fri,CTOURN,N,Notre Dame,L,64,74,NA
2015,2015-03-20,Fri,NCAA,N,Robert Morris,W,85,56,NA
2015,2015-03-22,Sun,NCAA,N,San Diego State,W,68,49,NA
2015,2015-03-27,Fri,NCAA,N,Utah,W,63,57,NA
2015,2015-03-29,Sun,NCAA,N,Gonzaga,W,66,52,NA
2015,2015-04-04,Sat,NCAA,N,Michigan State,W,81,61,NA
2015,2015-04-06,Mon,NCAA,N,Wisconsin,W,68,63,NA
2016,2015-11-13,Fri,REG,H,Siena,W,92,74,NA
2016,2015-11-14,Sat,REG,H,Bryant,W,113,75,NA
2016,2015-11-17,Tue,REG,N,Kentucky,L,63,74,NA
2016,2015-11-20,Fri,REG,N,Virginia Commonwealth,W,79,71,NA
2016,2015-11-22,Sun,REG,N,Georgetown,W,86,84,NA
2016,2015-11-25,Wed,REG,H,Yale,W,80,61,NA
2016,2015-11-29,Sun,REG,H,Utah State,W,85,52,NA
2016,2015-12-02,Wed,REG,H,Indiana,W,94,74,NA
2016,2015-12-05,Sat,REG,H,Buffalo,W,82,59,NA
2016,2015-12-15,Tue,REG,H,Georgia Southern,W,99,65,NA
2016,2015-12-19,Sat,REG,N,Utah,L,75,77,OT
2016,2015-12-28,Mon,REG,H,Elon,W,105,66,NA
2016,2015-12-30,Wed,REG,H,Long Beach State,W,103,81,NA
2016,2016-01-02,Sat,REG,A,Boston College,W,81,64,NA
2016,2016-01-06,Wed,REG,A,Wake Forest,W,91,75,NA
2016,2016-01-09,Sat,REG,H,Virginia Tech,W,82,58,NA
2016,2016-01-13,Wed,REG,A,Clemson,L,63,68,NA
2016,2016-01-16,Sat,REG,H,Notre Dame,L,91,95,NA
2016,2016-01-18,Mon,REG,H,Syracuse,L,62,64,NA
2016,2016-01-23,Sat,REG,A,North Carolina State,W,88,78,NA
2016,2016-01-25,Mon,REG,A,Miami,L,69,80,NA
2016,2016-02-02,Tue,REG,A,Georgia Tech,W,80,71,NA
2016,2016-02-06,Sat,REG,H,North Carolina State,W,88,80,NA
2016,2016-02-08,Mon,REG,H,Louisville,W,72,65,NA
2016,2016-02-13,Sat,REG,H,Virginia,W,63,62,NA
2016,2016-02-17,Wed,REG,A,North Carolina,W,74,73,NA
2016,2016-02-20,Sat,REG,A,Louisville,L,64,71,NA
2016,2016-02-25,Thu,REG,H,Florida State,W,80,65,NA
2016,2016-02-28,Sun,REG,A,Pittsburgh,L,62,76,NA
2016,2016-03-01,Tue,REG,H,Wake Forest,W,79,71,NA
2016,2016-03-05,Sat,REG,H,North Carolina,L,72,76,NA
2016,2016-03-09,Wed,CTOURN,N,North Carolina State,W,92,89,NA
2016,2016-03-10,Thu,CTOURN,N,Notre Dame,L,79,84,OT
2016,2016-03-17,Thu,NCAA,N,North Carolina-Wilmington,W,93,85,NA
2016,2016-03-19,Sat,NCAA,N,Yale,W,71,64,NA
2016,2016-03-24,Thu,NCAA,N,Oregon,L,68,82,NA
2017,2016-11-11,Fri,REG,H,Marist,W,94,49,NA
2017,2016-11-12,Sat,REG,H,Grand Canyon,W,96,61,NA
2017,2016-11-15,Tue,REG,N,Kansas,L,75,77,NA
2017,2016-11-19,Sat,REG,N,Penn State,W,78,68,NA
2017,2016-11-20,Sun,REG,N,Rhode Island,W,75,65,NA
2017,2016-11-23,Wed,REG,H,William & Mary,W,88,67,NA
2017,2016-11-26,Sat,REG,H,Appalachian State,W,93,58,NA
2017,2016-11-29,Tue,REG,H,Michigan State,W,78,69,NA
2017,2016-12-03,Sat,REG,H,Maine,W,94,55,NA
2017,2016-12-06,Tue,REG,N,Florida,W,84,74,NA
2017,2016-12-10,Sat,REG,A,Nevada-Las Vegas,W,94,45,NA
2017,2016-12-19,Mon,REG,H,Tennessee State,W,65,55,NA
2017,2016-12-21,Wed,REG,N,Elon,W,72,61,NA
2017,2016-12-31,Sat,REG,A,Virginia Tech,L,75,89,NA
2017,2017-01-04,Wed,REG,H,Georgia Tech,W,110,57,NA
2017,2017-01-07,Sat,REG,H,Boston College,W,93,82,NA
2017,2017-01-10,Tue,REG,A,Florida State,L,72,88,NA
2017,2017-01-14,Sat,REG,A,Louisville,L,69,78,NA
2017,2017-01-21,Sat,REG,H,Miami,W,70,58,NA
2017,2017-01-23,Mon,REG,H,North Carolina State,L,82,84,NA
2017,2017-01-28,Sat,REG,A,Wake Forest,W,85,83,NA
2017,2017-01-30,Mon,REG,A,Notre Dame,W,84,74,NA
2017,2017-02-04,Sat,REG,H,Pittsburgh,W,72,64,NA
2017,2017-02-09,Thu,REG,H,North Carolina,W,86,78,NA
2017,2017-02-11,Sat,REG,H,Clemson,W,64,62,NA
2017,2017-02-15,Wed,REG,A,Virginia,W,65,55,NA
2017,2017-02-18,Sat,REG,H,Wake Forest,W,99,94,NA
2017,2017-02-22,Wed,REG,A,Syracuse,L,75,78,NA
2017,2017-02-25,Sat,REG,A,Miami,L,50,55,NA
2017,2017-02-28,Tue,REG,H,Florida State,W,75,70,NA
2017,2017-03-04,Sat,REG,A,North Carolina,L,83,90,NA
2017,2017-03-08,Wed,CTOURN,N,Clemson,W,79,72,NA
2017,2017-03-09,Thu,CTOURN,N,Louisville,W,81,77,NA
2017,2017-03-10,Fri,CTOURN,N,North Carolina,W,93,83,NA
2017,2017-03-11,Sat,CTOURN,N,Notre Dame,W,75,69,NA
2017,2017-03-17,Fri,NCAA,N,Troy,W,87,65,NA
2017,2017-03-19,Sun,NCAA,N,South Carolina,L,81,88,NA
