Season,G,Game_Date,Game_Day,Type,Where,Opponent_School,Opponent_Ranking,Conf,Result,Tm,Opp,OT,W,L,Streak,Arena
1994,23,2/10/1994,Thu,REG,H,Maryland,NA,ACC,W,95,89,NA,20,3,W 7,Dean Smith Center
1994,24,2/12/1994,Sat,REG,H,Georgia Tech,NA,ACC,L,89,96,NA,20,4,L 1,Dean Smith Center
1994,25,2/17/1994,Thu,REG,A,Clemson,NA,ACC,L,69,77,NA,20,5,L 2,Littlejohn Coliseum
1994,26,2/19/1994,Sat,REG,H,Virginia,NA,ACC,W,69,56,NA,21,5,W 1,Dean Smith Center
1994,27,2/23/1994,Wed,REG,A,Notre Dame,NA,Ind,W,80,71,NA,22,5,W 2,Purcell Pavilion at the Joyce Center
1994,28,2/26/1994,Sat,REG,H,Florida State,NA,ACC,W,78,75,NA,23,5,W 3,Dean Smith Center
1994,29,3/2/1994,Wed,REG,A,Wake Forest,NA,ACC,L,61,68,NA,23,6,L 1,Lawrence Joel Coliseum
1994,30,3/5/1994,Sat,REG,A,Duke,2,ACC,W,87,77,NA,24,6,W 1,Cameron Indoor Stadium
1994,31,3/11/1994,Fri,CTOURN,N,Florida State,NA,ACC,W,83,69,NA,25,6,W 2,Bojangles Coliseum
1994,32,3/12/1994,Sat,CTOURN,N,Wake Forest,NA,ACC,W,86,84,OT,26,6,W 3,Bojangles Coliseum
1994,33,3/13/1994,Sun,CTOURN,N,Virginia,NA,ACC,W,73,66,NA,27,6,W 4,Bojangles Coliseum
1994,34,3/18/1994,Fri,NCAA,N,Liberty,NA,Big South,W,71,51,NA,28,6,W 5,NA
1994,35,3/20/1994,Sun,NCAA,N,Boston College,NA,Big East,L,72,75,NA,28,7,L 1,NA
1995,1,11/26/1994,Sat,REG,H,Texas,NA,SWC,W,96,92,NA,1,0,W 1,Dean Smith Center
1995,2,11/29/1994,Tue,REG,H,Pittsburgh,NA,Big East,W,90,67,NA,2,0,W 2,Dean Smith Center
1995,3,12/2/1994,Fri,REG,N,South Carolina,NA,SEC,W,95,58,NA,3,0,W 3,NA
1995,4,12/3/1994,Sat,REG,N,Cincinnati,10,GMWC,W,86,76,NA,4,0,W 4,NA
1995,5,12/8/1994,Thu,REG,H,Villanova,24,Big East,W,75,66,NA,5,0,W 5,Dean Smith Center
1995,6,12/17/1994,Sat,REG,H,Virginia Military Institute,NA,Southern,W,129,89,NA,6,0,W 6,Dean Smith Center
1995,7,12/22/1994,Thu,REG,A,Hawaii,NA,WAC,W,88,76,NA,7,0,W 7,Stan Sheriff Center
1995,8,12/29/1994,Thu,REG,A,Old Dominion,NA,CAA,W,98,79,NA,8,0,W 8,Norfolk Scope
1995,9,12/31/1994,Sat,REG,H,North Carolina-Asheville,NA,Big South,W,95,77,NA,9,0,W 9,Dean Smith Center
1995,10,1/4/1995,Wed,REG,A,North Carolina State,NA,ACC,L,70,80,NA,9,1,L 1,Reynolds Coliseum
1995,11,1/7/1995,Sat,REG,H,Maryland,7,ACC,W,100,90,NA,10,1,W 1,Dean Smith Center
1995,12,1/11/1995,Wed,REG,H,Georgia Tech,22,ACC,W,86,75,NA,11,1,W 2,Dean Smith Center
1995,13,1/14/1995,Sat,REG,A,Clemson,18,ACC,W,83,66,NA,12,1,W 3,Littlejohn Coliseum
1995,14,1/18/1995,Wed,REG,H,Virginia,18,ACC,W,79,76,NA,13,1,W 4,Dean Smith Center
1995,15,1/21/1995,Sat,REG,N,Virginia Tech,NA,Metro,W,87,76,NA,14,1,W 5,NA
1995,16,1/25/1995,Wed,REG,H,Florida State,NA,ACC,W,100,70,NA,15,1,W 6,Dean Smith Center
1995,17,1/28/1995,Sat,REG,A,Wake Forest,16,ACC,W,62,61,NA,16,1,W 7,Lawrence Joel Coliseum
1995,18,2/2/1995,Thu,REG,A,Duke,NA,ACC,W,102,100,2OT,17,1,W 8,Cameron Indoor Stadium
1995,19,2/4/1995,Sat,REG,H,North Carolina State,NA,ACC,W,82,63,NA,18,1,W 9,Dean Smith Center
1995,20,2/7/1995,Tue,REG,A,Maryland,8,ACC,L,73,86,NA,18,2,L 1,Cole Fieldhouse
1995,21,2/12/1995,Sun,REG,A,Georgia Tech,18,ACC,W,85,81,NA,19,2,W 1,Alexander Memorial Coliseum
1995,22,2/16/1995,Thu,REG,H,Clemson,NA,ACC,W,66,39,NA,20,2,W 2,Dean Smith Center
1995,23,2/19/1995,Sun,REG,A,Virginia,16,ACC,L,71,73,NA,20,3,L 1,University Hall
1995,24,2/25/1995,Sat,REG,A,Florida State,NA,ACC,W,80,78,NA,21,3,W 1,Donald L. Tucker Center
1995,25,2/28/1995,Tue,REG,H,Wake Forest,9,ACC,L,70,79,NA,21,4,L 1,Dean Smith Center
1995,26,3/4/1995,Sat,REG,H,Duke,NA,ACC,W,99,86,NA,22,4,W 1,Dean Smith Center
1995,27,3/10/1995,Fri,CTOURN,N,Clemson,NA,ACC,W,78,62,NA,23,4,W 2,Bojangles Coliseum
1995,28,3/11/1995,Sat,CTOURN,N,Maryland,10,ACC,W,97,92,OT,24,4,W 3,Bojangles Coliseum
1995,29,3/12/1995,Sun,CTOURN,N,Wake Forest,7,ACC,L,80,82,OT,24,5,L 1,Bojangles Coliseum
1995,30,3/17/1995,Fri,NCAA,N,Murray State,NA,OVC,W,80,70,NA,25,5,W 1,NA
1995,31,3/19/1995,Sun,NCAA,N,Iowa State,24,Big 8,W,73,51,NA,26,5,W 2,NA
1995,32,3/23/1995,Thu,NCAA,N,Georgetown,22,Big East,W,74,64,NA,27,5,W 3,NA
1995,33,3/25/1995,Sat,NCAA,N,Kentucky,2,SEC,W,74,61,NA,28,5,W 4,Birmingham-Jefferson Civic Center
1995,34,4/1/1995,Sat,NCAA,N,Arkansas,6,SEC,L,68,75,NA,28,6,L 1,Kingdome
1996,1,11/20/1995,Mon,REG,N,Vanderbilt,NA,SEC,W,71,63,NA,1,0,W 1,Lahaina Civic Center
1996,2,11/21/1995,Tue,REG,N,Michigan State,NA,Big Ten,W,92,70,NA,2,0,W 2,Lahaina Civic Center
1996,3,11/22/1995,Wed,REG,N,Villanova,3,Big East,L,75,77,NA,2,1,L 1,Lahaina Civic Center
1996,4,11/28/1995,Tue,REG,H,Richmond,NA,CAA,W,83,76,NA,3,1,W 1,Dean Smith Center
1996,5,12/1/1995,Fri,REG,H,Tulane,NA,CUSA,W,89,71,NA,4,1,W 2,Dean Smith Center
1996,6,12/2/1995,Sat,REG,H,Stanford,16,Pac-10,W,87,63,NA,5,1,W 3,Dean Smith Center
1996,7,12/7/1995,Thu,REG,H,Georgia,NA,SEC,W,85,74,NA,6,1,W 4,Dean Smith Center
1996,8,12/16/1995,Sat,REG,H,Dartmouth,NA,Ivy,W,96,66,NA,7,1,W 5,Dean Smith Center
1996,9,12/20/1995,Wed,REG,A,Pittsburgh,NA,Big East,W,66,49,NA,8,1,W 6,Fitzgerald Fieldhouse
1996,10,12/28/1995,Thu,REG,A,North Carolina-Asheville,NA,Big South,W,66,49,NA,9,1,W 7,Charlie Justice Center
1996,11,12/30/1995,Sat,REG,A,Texas,NA,SWC,L,72,74,NA,9,2,L 1,Frank Erwin Center
1996,12,1/4/1996,Thu,REG,H,North Carolina State,NA,ACC,W,96,72,NA,10,2,W 1,Dean Smith Center
1996,13,1/6/1996,Sat,REG,A,Maryland,NA,ACC,W,88,86,NA,11,2,W 2,Cole Fieldhouse
1996,14,1/10/1996,Wed,REG,A,Georgia Tech,NA,ACC,L,77,80,NA,11,3,L 1,Alexander Memorial Coliseum
1996,15,1/14/1996,Sun,REG,H,Clemson,16,ACC,W,86,53,NA,12,3,W 1,Dean Smith Center
1996,16,1/17/1996,Wed,REG,A,Virginia,NA,ACC,W,67,53,NA,13,3,W 2,University Hall
1996,17,1/20/1996,Sat,REG,A,Villanova,7,Big East,L,56,76,NA,13,4,L 1,The Pavilion
1996,18,1/24/1996,Wed,REG,A,Florida State,NA,ACC,W,82,71,NA,14,4,W 1,Donald L. Tucker Center
1996,19,1/27/1996,Sat,REG,H,Wake Forest,9,ACC,W,65,59,NA,15,4,W 2,Dean Smith Center
1996,20,1/31/1996,Wed,REG,H,Duke,NA,ACC,W,73,72,NA,16,4,W 3,Dean Smith Center
1996,21,2/3/1996,Sat,REG,A,North Carolina State,NA,ACC,L,75,78,NA,16,5,L 1,Reynolds Coliseum
1996,22,2/6/1996,Tue,REG,H,Maryland,NA,ACC,L,78,84,NA,16,6,L 2,Dean Smith Center
1996,23,2/10/1996,Sat,REG,H,Georgia Tech,NA,ACC,L,83,92,NA,16,7,L 3,Dean Smith Center
1996,24,2/14/1996,Wed,REG,A,Clemson,NA,ACC,W,53,48,NA,17,7,W 1,Littlejohn Coliseum
1996,25,2/17/1996,Sat,REG,H,Virginia,NA,ACC,W,71,66,NA,18,7,W 2,Dean Smith Center
1996,26,2/22/1996,Thu,REG,H,Virginia Military Institute,NA,Southern,W,99,76,NA,19,7,W 3,Dean Smith Center
1996,27,2/24/1996,Sat,REG,H,Florida State,NA,ACC,L,80,84,NA,19,8,L 1,Dean Smith Center
1996,28,2/27/1996,Tue,REG,A,Wake Forest,13,ACC,L,60,84,NA,19,9,L 2,Lawrence Joel Coliseum
1996,29,3/3/1996,Sun,REG,A,Duke,NA,ACC,W,84,78,NA,20,9,W 1,Cameron Indoor Stadium
1996,30,3/8/1996,Fri,CTOURN,H,Clemson,NA,ACC,L,73,75,NA,20,10,L 1,Greensboro Coliseum
1996,31,3/15/1996,Fri,NCAA,N,New Orleans,NA,Sun Belt,W,83,62,NA,21,10,W 1,NA
1996,32,3/17/1996,Sun,NCAA,N,Texas Tech,8,SWC,L,73,92,NA,21,11,L 1,NA
1997,1,11/22/1996,Fri,REG,N,Arizona,19,Pac-10,L,72,83,NA,0,1,L 1,Springfield Civic Center
1997,2,11/25/1996,Mon,REG,H,Richmond,NA,CAA,W,86,75,NA,1,1,W 1,Dean Smith Center
1997,3,11/29/1996,Fri,REG,H,Pittsburgh,NA,Big East,W,82,61,NA,2,1,W 2,Dean Smith Center
1997,4,12/2/1996,Mon,REG,H,Bethune-Cookman,NA,MEAC,W,106,62,NA,3,1,W 3,Dean Smith Center
1997,5,12/6/1996,Fri,REG,N,Southern California,NA,Pac-10,W,99,84,NA,4,1,W 4,NA
1997,6,12/7/1996,Sat,REG,N,South Carolina,NA,SEC,W,86,75,NA,5,1,W 5,Bojangles Coliseum
1997,7,12/15/1996,Sun,REG,A,Virginia Military Institute,NA,Southern,W,105,61,NA,6,1,W 6,Cameron Hall
1997,8,12/18/1996,Wed,REG,N,Louisiana State,NA,SEC,W,67,48,NA,7,1,W 7,Greensboro Coliseum
1997,9,12/20/1996,Fri,REG,N,Massachusetts,NA,A-10,W,83,69,NA,8,1,W 8,Izod Center
1997,10,12/22/1996,Sun,REG,A,Princeton,NA,Ivy,W,69,60,NA,9,1,W 9,Jadwin Gymnasium
1997,11,1/4/1997,Sat,REG,A,Wake Forest,2,ACC,L,57,81,NA,9,2,L 1,Lawrence Joel Coliseum
1997,12,1/8/1997,Wed,REG,H,Maryland,19,ACC,L,75,85,NA,9,3,L 2,Dean Smith Center
1997,13,1/11/1997,Sat,REG,A,Virginia,NA,ACC,L,63,75,NA,9,4,L 3,University Hall
1997,14,1/15/1997,Wed,REG,H,North Carolina State,NA,ACC,W,59,56,NA,10,4,W 1,Dean Smith Center
1997,15,1/18/1997,Sat,REG,H,Georgia Tech,NA,ACC,W,73,50,NA,11,4,W 2,Dean Smith Center
1997,16,1/22/1997,Wed,REG,A,Florida State,NA,ACC,L,71,84,NA,11,5,L 1,Donald L. Tucker Center
1997,17,1/26/1997,Sun,REG,H,Clemson,2,ACC,W,61,48,NA,12,5,W 1,Dean Smith Center
1997,18,1/29/1997,Wed,REG,A,Duke,12,ACC,L,73,80,NA,12,6,L 1,Cameron Indoor Stadium
1997,19,2/1/1997,Sat,REG,H,Middle Tennessee,NA,OVC,W,99,49,NA,13,6,W 1,Dean Smith Center
1997,20,2/6/1997,Thu,REG,H,Florida State,NA,ACC,W,90,62,NA,14,6,W 2,Dean Smith Center
1997,21,2/8/1997,Sat,REG,H,Virginia,NA,ACC,W,81,57,NA,15,6,W 3,Dean Smith Center
1997,22,2/12/1997,Wed,REG,A,North Carolina State,NA,ACC,W,45,44,NA,16,6,W 4,Reynolds Coliseum
1997,23,2/15/1997,Sat,REG,A,Georgia Tech,NA,ACC,W,72,68,NA,17,6,W 5,Alexander Memorial Coliseum
1997,24,2/19/1997,Wed,REG,H,Wake Forest,4,ACC,W,74,60,NA,18,6,W 6,Dean Smith Center
1997,25,2/22/1997,Sat,REG,A,Maryland,14,ACC,W,93,81,NA,19,6,W 7,Cole Fieldhouse
1997,26,2/26/1997,Wed,REG,A,Clemson,12,ACC,W,76,69,NA,20,6,W 8,Littlejohn Coliseum
1997,27,3/2/1997,Sun,REG,H,Duke,7,ACC,W,91,85,NA,21,6,W 9,Dean Smith Center
1997,28,3/7/1997,Fri,CTOURN,H,Virginia,NA,ACC,W,78,68,NA,22,6,W 10,Greensboro Coliseum
1997,29,3/8/1997,Sat,CTOURN,N,Wake Forest,8,ACC,W,86,73,NA,23,6,W 11,Greensboro Coliseum
1997,30,3/9/1997,Sun,CTOURN,N,North Carolina State,NA,ACC,W,64,54,NA,24,6,W 12,Greensboro Coliseum
1997,31,3/13/1997,Thu,NCAA,N,Fairfield,NA,MAAC,W,82,74,NA,25,6,W 13,NA
1997,32,3/15/1997,Sat,NCAA,N,Colorado,24,Big 12,W,73,56,NA,26,6,W 14,NA
1997,33,3/21/1997,Fri,NCAA,N,University of California,NA,Pac-10,W,63,57,NA,27,6,W 15,NA
1997,34,3/23/1997,Sun,NCAA,N,Louisville,25,CUSA,W,97,74,NA,28,6,W 16,NA
1997,35,3/29/1997,Sat,NCAA,N,Arizona,15,Pac-10,L,58,66,NA,28,7,L 1,NA
1998,1,11/14/1997,Fri,REG,H,Middle Tennessee,NA,OVC,W,84,56,NA,1,0,W 1,Dean Smith Center
1998,2,11/19/1997,Wed,REG,A,Richmond,NA,CAA,W,84,65,NA,2,0,W 2,Robins Center
1998,3,11/22/1997,Sat,REG,H,University of California,NA,Pac-10,W,71,47,NA,3,0,W 3,Dean Smith Center
1998,4,11/27/1997,Thu,REG,N,UCLA,7,Pac-10,W,109,68,NA,4,0,W 4,Sullivan Arena
1998,5,11/28/1997,Fri,REG,N,Seton Hall,NA,Big East,W,95,65,NA,5,0,W 5,Sullivan Arena
1998,6,11/29/1997,Sat,REG,N,Purdue,6,Big Ten,W,73,69,NA,6,0,W 6,Sullivan Arena
1998,7,12/3/1997,Wed,REG,N,Louisville,NA,CUSA,W,81,72,NA,7,0,W 7,United Center
1998,8,12/5/1997,Fri,REG,N,Chattanooga,NA,Southern,W,68,38,NA,8,0,W 8,Bojangles Coliseum
1998,9,12/6/1997,Sat,REG,N,Virginia Tech,NA,A-10,W,78,57,NA,9,0,W 9,Bojangles Coliseum
1998,10,12/13/1997,Sat,REG,H,Princeton,22,Ivy,W,50,42,NA,10,0,W 10,Dean Smith Center
1998,11,12/16/1997,Tue,REG,H,Hampton,NA,MEAC,W,92,69,NA,11,0,W 11,Dean Smith Center
1998,12,12/20/1997,Sat,REG,A,Florida State,17,ACC,W,81,73,NA,12,0,W 12,Donald L. Tucker Center
1998,13,12/27/1997,Sat,REG,A,Georgia,NA,SEC,W,82,80,OT,13,0,W 13,Stegeman Coliseum
1998,14,12/29/1997,Mon,REG,A,Bethune-Cookman,NA,MEAC,W,97,46,NA,14,0,W 14,Moore Gymnasium
1998,15,1/3/1998,Sat,REG,A,Clemson,21,ACC,W,73,70,NA,15,0,W 15,Littlejohn Coliseum
1998,16,1/8/1998,Thu,REG,H,Georgia Tech,NA,ACC,W,96,75,NA,16,0,W 16,Dean Smith Center
1998,17,1/10/1998,Sat,REG,H,Virginia,NA,ACC,W,81,73,NA,17,0,W 17,Dean Smith Center
1998,18,1/14/1998,Wed,REG,A,Maryland,NA,ACC,L,83,89,OT,17,1,L 1,Cole Fieldhouse
1998,19,1/17/1998,Sat,REG,H,Appalachian State,NA,Southern,W,96,63,NA,18,1,W 1,Dean Smith Center
1998,20,1/21/1998,Wed,REG,A,North Carolina State,NA,ACC,W,74,60,NA,19,1,W 2,Reynolds Coliseum
1998,21,1/24/1998,Sat,REG,H,Florida State,20,ACC,W,103,55,NA,20,1,W 3,Dean Smith Center
1998,22,1/28/1998,Wed,REG,H,Clemson,NA,ACC,W,88,79,NA,21,1,W 4,Dean Smith Center
1998,23,1/31/1998,Sat,REG,A,Wake Forest,NA,ACC,W,79,73,NA,22,1,W 5,Lawrence Joel Coliseum
1998,24,2/5/1998,Thu,REG,H,Duke,1,ACC,W,97,73,NA,23,1,W 6,Dean Smith Center
1998,25,2/8/1998,Sun,REG,A,Georgia Tech,NA,ACC,W,107,100,2OT,24,1,W 7,Alexander Memorial Coliseum
1998,26,2/11/1998,Wed,REG,A,Virginia,NA,ACC,W,60,45,NA,25,1,W 8,University Hall
1998,27,2/14/1998,Sat,REG,H,Maryland,24,ACC,W,85,67,NA,26,1,W 9,Dean Smith Center
1998,28,2/21/1998,Sat,REG,H,North Carolina State,NA,ACC,L,72,86,NA,26,2,L 1,Dean Smith Center
1998,29,2/24/1998,Tue,REG,H,Wake Forest,NA,ACC,W,72,53,NA,27,2,W 1,Dean Smith Center
1998,30,2/28/1998,Sat,REG,A,Duke,1,ACC,L,75,77,NA,27,3,L 1,Cameron Indoor Stadium
1998,31,3/6/1998,Fri,CTOURN,N,North Carolina State,NA,ACC,W,73,46,NA,28,3,W 1,Greensboro Coliseum
1998,32,3/7/1998,Sat,CTOURN,H,Maryland,21,ACC,W,83,73,OT,29,3,W 2,Greensboro Coliseum
1998,33,3/8/1998,Sun,CTOURN,N,Duke,1,ACC,W,83,68,NA,30,3,W 3,Greensboro Coliseum
1998,34,3/12/1998,Thu,NCAA,N,Navy,NA,Patriot,W,88,52,NA,31,3,W 4,NA
1998,35,3/14/1998,Sat,NCAA,N,Charlotte,NA,CUSA,W,93,83,OT,32,3,W 5,NA
1998,36,3/19/1998,Thu,NCAA,N,Michigan State,16,Big Ten,W,73,58,NA,33,3,W 6,NA
1998,37,3/21/1998,Sat,NCAA,N,Connecticut,6,Big East,W,75,64,NA,34,3,W 7,NA
1998,38,3/28/1998,Sat,NCAA,N,Utah,7,WAC,L,59,65,NA,34,4,L 1,Alamodome
1999,1,11/13/1998,Fri,REG,H,Appalachian State,NA,Southern,W,87,64,NA,1,0,W 1,Dean Smith Center
1999,2,11/16/1998,Mon,REG,H,Florida International,NA,Sun Belt,W,65,44,NA,2,0,W 2,Dean Smith Center
1999,3,11/18/1998,Wed,REG,H,Georgia,NA,SEC,W,65,58,NA,3,0,W 3,Dean Smith Center
1999,4,11/23/1998,Mon,REG,A,Hampton,NA,MEAC,W,86,75,NA,4,0,W 4,Convocation Center
1999,5,11/25/1998,Wed,REG,N,Purdue,14,Big Ten,W,54,47,NA,5,0,W 5,Madison Square Garden (IV)
1999,6,11/27/1998,Fri,REG,N,Stanford,3,Pac-10,W,57,49,NA,6,0,W 6,Madison Square Garden (IV)
1999,7,11/30/1998,Mon,REG,A,Middle Tennessee,NA,OVC,W,75,54,NA,7,0,W 7,Murphy Athletic Center
1999,8,12/4/1998,Fri,REG,N,Old Dominion,NA,CAA,W,63,61,NA,8,0,W 8,Bojangles Coliseum
1999,9,12/5/1998,Sat,REG,N,College of Charleston,NA,Southern,L,64,66,NA,8,1,L 1,Bojangles Coliseum
1999,10,12/8/1998,Tue,REG,H,Buffalo,NA,MAC,W,98,49,NA,9,1,W 1,Dean Smith Center
1999,11,12/12/1998,Sat,REG,H,Charlotte,NA,CUSA,W,75,73,OT,10,1,W 2,Dean Smith Center
1999,12,12/17/1998,Thu,REG,H,Louisville,NA,CUSA,W,77,72,NA,11,1,W 3,Dean Smith Center
1999,13,12/19/1998,Sat,REG,A,Dartmouth,NA,Ivy,W,82,68,NA,12,1,W 4,Leede Arena
1999,14,12/22/1998,Tue,REG,A,Georgia Tech,NA,ACC,L,64,66,NA,12,2,L 1,Alexander Memorial Coliseum
1999,15,12/29/1998,Tue,REG,A,University of California,NA,Pac-10,L,71,78,NA,12,3,L 2,Oracle Arena
1999,16,1/2/1999,Sat,REG,H,Clemson,14,ACC,W,69,53,NA,13,3,W 1,Dean Smith Center
1999,17,1/5/1999,Tue,REG,A,Florida State,NA,ACC,W,72,54,NA,14,3,W 2,Donald L. Tucker Center
1999,18,1/13/1999,Wed,REG,H,Maryland,5,ACC,L,76,89,NA,14,4,L 1,Dean Smith Center
1999,19,1/16/1999,Sat,REG,A,North Carolina State,NA,ACC,W,59,56,NA,15,4,W 1,Reynolds Coliseum
1999,20,1/21/1999,Thu,REG,H,Virginia,NA,ACC,W,71,47,NA,16,4,W 2,Dean Smith Center
1999,21,1/23/1999,Sat,REG,A,Wake Forest,NA,ACC,W,52,40,NA,17,4,W 3,Lawrence Joel Coliseum
1999,22,1/27/1999,Wed,REG,A,Duke,2,ACC,L,77,89,NA,17,5,L 1,Cameron Indoor Stadium
1999,23,1/31/1999,Sun,REG,H,Georgia Tech,NA,ACC,W,75,66,NA,18,5,W 1,Dean Smith Center
1999,24,2/4/1999,Thu,REG,A,Clemson,NA,ACC,L,63,78,NA,18,6,L 1,Littlejohn Coliseum
1999,25,2/7/1999,Sun,REG,H,Florida State,NA,ACC,W,98,64,NA,19,6,W 1,Dean Smith Center
1999,26,2/13/1999,Sat,REG,A,Maryland,7,ACC,L,64,81,NA,19,7,L 1,Cole Fieldhouse
1999,27,2/17/1999,Wed,REG,H,North Carolina State,NA,ACC,W,62,53,NA,20,7,W 1,Dean Smith Center
1999,28,2/20/1999,Sat,REG,A,Virginia,NA,ACC,W,67,66,NA,21,7,W 2,University Hall
1999,29,2/23/1999,Tue,REG,H,Wake Forest,NA,ACC,W,68,65,OT,22,7,W 3,Dean Smith Center
1999,30,2/27/1999,Sat,REG,H,Duke,1,ACC,L,61,81,NA,22,8,L 1,Dean Smith Center
1999,31,3/5/1999,Fri,CTOURN,N,Georgia Tech,NA,ACC,W,78,49,NA,23,8,W 1,Bojangles Coliseum
1999,32,3/6/1999,Sat,CTOURN,N,Maryland,5,ACC,W,86,79,NA,24,8,W 2,Bojangles Coliseum
1999,33,3/7/1999,Sun,CTOURN,N,Duke,1,ACC,L,73,96,NA,24,9,L 1,Bojangles Coliseum
1999,34,3/11/1999,Thu,NCAA,N,Weber State,NA,Big Sky,L,74,76,NA,24,10,L 2,KeyArena at Seattle Center
2000,1,11/22/1999,Mon,REG,N,Southern California,NA,Pac-10,W,82,65,NA,1,0,W 1,Lahaina Civic Center
2000,2,11/23/1999,Tue,REG,N,Georgetown,NA,Big East,W,85,79,NA,2,0,W 2,Lahaina Civic Center
2000,3,11/24/1999,Wed,REG,N,Purdue,22,Big Ten,W,90,75,NA,3,0,W 3,Lahaina Civic Center
2000,4,12/1/1999,Wed,REG,H,Michigan State,8,Big Ten,L,76,86,NA,3,1,L 1,Dean Smith Center
2000,5,12/3/1999,Fri,REG,N,College of Charleston,NA,Southern,W,72,54,NA,4,1,W 1,Bojangles Coliseum
2000,6,12/4/1999,Sat,REG,N,Nevada-Las Vegas,NA,MWC,W,102,78,NA,5,1,W 2,Bojangles Coliseum
2000,7,12/7/1999,Tue,REG,A,Buffalo,NA,MAC,W,91,67,NA,6,1,W 3,Alumni Arena
2000,8,12/8/1999,Wed,REG,N,Cincinnati,1,CUSA,L,68,77,NA,6,2,L 1,United Center
2000,9,12/12/1999,Sun,REG,H,Tennessee Tech,NA,OVC,W,85,59,NA,7,2,W 1,Dean Smith Center
2000,10,12/18/1999,Sat,REG,N,Miami,NA,Big East,W,78,68,NA,8,2,W 2,NA
2000,11,12/21/1999,Tue,REG,N,Indiana,20,Big Ten,L,73,82,NA,8,3,L 1,Izod Center
2000,12,12/23/1999,Thu,REG,A,Louisville,NA,CUSA,L,80,97,NA,8,4,L 2,Freedom Hall
2000,13,1/2/2000,Sun,REG,H,Howard,NA,MEAC,W,86,53,NA,9,4,W 1,Dean Smith Center
2000,14,1/6/2000,Thu,REG,H,Clemson,NA,ACC,W,65,45,NA,10,4,W 2,Dean Smith Center
2000,15,1/8/2000,Sat,REG,H,North Carolina State,NA,ACC,W,83,75,NA,11,4,W 3,Dean Smith Center
2000,16,1/12/2000,Wed,REG,A,Wake Forest,NA,ACC,L,57,66,NA,11,5,L 1,Lawrence Joel Coliseum
2000,17,1/15/2000,Sat,REG,H,UCLA,NA,Pac-10,L,68,71,NA,11,6,L 2,Dean Smith Center
2000,18,1/18/2000,Tue,REG,A,Virginia,NA,ACC,L,85,87,NA,11,7,L 3,University Hall
2000,19,1/22/2000,Sat,REG,H,Florida State,NA,ACC,L,71,76,NA,11,8,L 4,Dean Smith Center
2000,20,1/27/2000,Thu,REG,H,Maryland,22,ACC,W,75,63,NA,12,8,W 1,Dean Smith Center
2000,21,1/29/2000,Sat,REG,A,Georgia Tech,NA,ACC,W,70,53,NA,13,8,W 2,Alexander Memorial Coliseum
2000,22,2/3/2000,Thu,REG,H,Duke,3,ACC,L,86,90,OT,13,9,L 1,Dean Smith Center
2000,23,2/6/2000,Sun,REG,A,Clemson,NA,ACC,W,73,60,NA,14,9,W 1,Littlejohn Coliseum
2000,24,2/9/2000,Wed,REG,A,North Carolina State,NA,ACC,W,70,62,NA,15,9,W 2,RBC Center
2000,25,2/12/2000,Sat,REG,H,Wake Forest,NA,ACC,W,87,64,NA,16,9,W 3,Dean Smith Center
2000,26,2/20/2000,Sun,REG,H,Virginia,NA,ACC,L,76,90,NA,16,10,L 1,Dean Smith Center
2000,27,2/23/2000,Wed,REG,A,Florida State,NA,ACC,W,70,67,NA,17,10,W 1,Donald L. Tucker Center
2000,28,2/26/2000,Sat,REG,A,Maryland,19,ACC,L,73,81,NA,17,11,L 1,Cole Fieldhouse
2000,29,3/1/2000,Wed,REG,H,Georgia Tech,NA,ACC,W,74,72,OT,18,11,W 1,Dean Smith Center
2000,30,3/4/2000,Sat,REG,A,Duke,4,ACC,L,76,90,NA,18,12,L 1,Cameron Indoor Stadium
2000,31,3/10/2000,Fri,CTOURN,N,Wake Forest,NA,ACC,L,52,58,NA,18,13,L 2,Bojangles Coliseum
2000,32,3/17/2000,Fri,NCAA,N,Missouri,NA,Big 12,W,84,70,NA,19,13,W 1,NA
2000,33,3/19/2000,Sun,NCAA,N,Stanford,3,Pac-10,W,60,53,NA,20,13,W 2,NA
2000,34,3/24/2000,Fri,NCAA,N,Tennessee,11,SEC,W,74,69,NA,21,13,W 3,NA
2000,35,3/26/2000,Sun,NCAA,N,Tulsa,18,WAC,W,59,55,NA,22,13,W 4,NA
2000,36,4/1/2000,Sat,NCAA,N,Florida,13,SEC,L,59,71,NA,22,14,L 1,RCA Dome
2001,1,11/10/2000,Fri,REG,H,Winthrop,NA,Big South,W,66,61,NA,1,0,W 1,Dean Smith Center
2001,2,11/11/2000,Sat,REG,H,Tulsa,NA,WAC,W,91,81,NA,2,0,W 2,Dean Smith Center
2001,3,11/17/2000,Fri,REG,A,Appalachian State,NA,Southern,W,99,69,NA,3,0,W 3,Holmes Convocation Center
2001,4,11/29/2000,Wed,REG,A,Michigan State,3,Big Ten,L,64,77,NA,3,1,L 1,Breslin Events Center
2001,5,12/2/2000,Sat,REG,H,Kentucky,NA,SEC,L,76,93,NA,3,2,L 2,Dean Smith Center
2001,6,12/4/2000,Mon,REG,H,Miami,NA,Big East,W,67,45,NA,4,2,W 1,Dean Smith Center
2001,7,12/9/2000,Sat,REG,N,Texas A&M,NA,Big 12,W,82,60,NA,5,2,W 2,The Summit
