Season,Game_Date,Game_Day,Type,Where,Opponent_School,Result,Tm,Opp,OT
1998,1998-02-28,Sat,REG,A,Duke,L,75,77,NA
1998,1998-03-06,Fri,CTOURN,N,North Carolina State,W,73,46,NA
1998,1998-03-07,Sat,CTOURN,H,Maryland,W,83,73,OT
1998,1998-03-08,Sun,CTOURN,N,Duke,W,83,68,NA
1998,1998-03-12,Thu,NCAA,N,Navy,W,88,52,NA
1998,1998-03-14,Sat,NCAA,N,Charlotte,W,93,83,OT
1998,1998-03-19,Thu,NCAA,N,Michigan State,W,73,58,NA
1998,1998-03-21,Sat,NCAA,N,Connecticut,W,75,64,NA
1998,1998-03-28,Sat,NCAA,N,Utah,L,59,65,NA
1999,1998-11-13,Fri,REG,H,Appalachian State,W,87,64,NA
1999,1998-11-16,Mon,REG,H,Florida International,W,65,44,NA
1999,1998-11-18,Wed,REG,H,Georgia,W,65,58,NA
1999,1998-11-23,Mon,REG,A,Hampton,W,86,75,NA
1999,1998-11-25,Wed,REG,N,Purdue,W,54,47,NA
1999,1998-11-27,Fri,REG,N,Stanford,W,57,49,NA
1999,1998-11-30,Mon,REG,A,Middle Tennessee,W,75,54,NA
1999,1998-12-04,Fri,REG,N,Old Dominion,W,63,61,NA
1999,1998-12-05,Sat,REG,N,College of Charleston,L,64,66,NA
1999,1998-12-08,Tue,REG,H,Buffalo,W,98,49,NA
1999,1998-12-12,Sat,REG,H,Charlotte,W,75,73,OT
1999,1998-12-17,Thu,REG,H,Louisville,W,77,72,NA
1999,1998-12-19,Sat,REG,A,Dartmouth,W,82,68,NA
1999,1998-12-22,Tue,REG,A,Georgia Tech,L,64,66,NA
1999,1998-12-29,Tue,REG,A,University of California,L,71,78,NA
1999,1999-01-02,Sat,REG,H,Clemson,W,69,53,NA
1999,1999-01-05,Tue,REG,A,Florida State,W,72,54,NA
1999,1999-01-13,Wed,REG,H,Maryland,L,76,89,NA
1999,1999-01-16,Sat,REG,A,North Carolina State,W,59,56,NA
1999,1999-01-21,Thu,REG,H,Virginia,W,71,47,NA
1999,1999-01-23,Sat,REG,A,Wake Forest,W,52,40,NA
1999,1999-01-27,Wed,REG,A,Duke,L,77,89,NA
1999,1999-01-31,Sun,REG,H,Georgia Tech,W,75,66,NA
1999,1999-02-04,Thu,REG,A,Clemson,L,63,78,NA
1999,1999-02-07,Sun,REG,H,Florida State,W,98,64,NA
1999,1999-02-13,Sat,REG,A,Maryland,L,64,81,NA
1999,1999-02-17,Wed,REG,H,North Carolina State,W,62,53,NA
1999,1999-02-20,Sat,REG,A,Virginia,W,67,66,NA
1999,1999-02-23,Tue,REG,H,Wake Forest,W,68,65,OT
1999,1999-02-27,Sat,REG,H,Duke,L,61,81,NA
1999,1999-03-05,Fri,CTOURN,N,Georgia Tech,W,78,49,NA
1999,1999-03-06,Sat,CTOURN,N,Maryland,W,86,79,NA
1999,1999-03-07,Sun,CTOURN,N,Duke,L,73,96,NA
1999,1999-03-11,Thu,NCAA,N,Weber State,L,74,76,NA
2000,1999-11-22,Mon,REG,N,Southern California,W,82,65,NA
2000,1999-11-23,Tue,REG,N,Georgetown,W,85,79,NA
2000,1999-11-24,Wed,REG,N,Purdue,W,90,75,NA
2000,1999-12-01,Wed,REG,H,Michigan State,L,76,86,NA
2000,1999-12-03,Fri,REG,N,College of Charleston,W,72,54,NA
2000,1999-12-04,Sat,REG,N,Nevada-Las Vegas,W,102,78,NA
2000,1999-12-07,Tue,REG,A,Buffalo,W,91,67,NA
2000,1999-12-08,Wed,REG,N,Cincinnati,L,68,77,NA
2000,1999-12-12,Sun,REG,H,Tennessee Tech,W,85,59,NA
2000,1999-12-18,Sat,REG,N,Miami,W,78,68,NA
2000,1999-12-21,Tue,REG,N,Indiana,L,73,82,NA
2000,1999-12-23,Thu,REG,A,Louisville,L,80,97,NA
2000,2000-01-02,Sun,REG,H,Howard,W,86,53,NA
2000,2000-01-06,Thu,REG,H,Clemson,W,65,45,NA
2000,2000-01-08,Sat,REG,H,North Carolina State,W,83,75,NA
2000,2000-01-12,Wed,REG,A,Wake Forest,L,57,66,NA
2000,2000-01-15,Sat,REG,H,UCLA,L,68,71,NA
2000,2000-01-18,Tue,REG,A,Virginia,L,85,87,NA
2000,2000-01-22,Sat,REG,H,Florida State,L,71,76,NA
2000,2000-01-27,Thu,REG,H,Maryland,W,75,63,NA
2000,2000-01-29,Sat,REG,A,Georgia Tech,W,70,53,NA
2000,2000-02-03,Thu,REG,H,Duke,L,86,90,OT
2000,2000-02-06,Sun,REG,A,Clemson,W,73,60,NA
2000,2000-02-09,Wed,REG,A,North Carolina State,W,70,62,NA
2000,2000-02-12,Sat,REG,H,Wake Forest,W,87,64,NA
2000,2000-02-20,Sun,REG,H,Virginia,L,76,90,NA
2000,2000-02-23,Wed,REG,A,Florida State,W,70,67,NA
2000,2000-02-26,Sat,REG,A,Maryland,L,73,81,NA
2000,2000-03-01,Wed,REG,H,Georgia Tech,W,74,72,OT
2000,2000-03-04,Sat,REG,A,Duke,L,76,90,NA
2000,2000-03-10,Fri,CTOURN,N,Wake Forest,L,52,58,NA
2000,2000-03-17,Fri,NCAA,N,Missouri,W,84,70,NA
2000,2000-03-19,Sun,NCAA,N,Stanford,W,60,53,NA
2000,2000-03-24,Fri,NCAA,N,Tennessee,W,74,69,NA
2000,2000-03-26,Sun,NCAA,N,Tulsa,W,59,55,NA
2000,2000-04-01,Sat,NCAA,N,Florida,L,59,71,NA
2001,2000-11-10,Fri,REG,H,Winthrop,W,66,61,NA
2001,2000-11-11,Sat,REG,H,Tulsa,W,91,81,NA
2001,2000-11-17,Fri,REG,A,Appalachian State,W,99,69,NA
2001,2000-11-29,Wed,REG,A,Michigan State,L,64,77,NA
2001,2000-12-02,Sat,REG,H,Kentucky,L,76,93,NA
2001,2000-12-04,Mon,REG,H,Miami,W,67,45,NA
2001,2000-12-09,Sat,REG,N,Texas A&M,W,82,60,NA
2001,2000-12-17,Sun,REG,H,Buffalo,W,95,74,NA
2001,2000-12-23,Sat,REG,A,UCLA,W,80,70,NA
2001,2000-12-29,Fri,REG,N,Massachusetts,W,91,60,NA
2001,2000-12-30,Sat,REG,N,College of Charleston,W,64,60,NA
2001,2001-01-02,Tue,REG,A,Georgia Tech,W,84,70,NA
2001,2001-01-06,Sat,REG,H,Wake Forest,W,70,69,NA
2001,2001-01-10,Wed,REG,A,Maryland,W,86,83,NA
2001,2001-01-13,Sat,REG,H,Marquette,W,84,54,NA
2001,2001-01-17,Wed,REG,H,Clemson,W,92,65,NA
2001,2001-01-20,Sat,REG,A,Florida State,W,80,70,NA
2001,2001-01-24,Wed,REG,H,Virginia,W,88,81,NA
2001,2001-01-28,Sun,REG,A,North Carolina State,W,60,52,NA
2001,2001-02-01,Thu,REG,A,Duke,W,85,83,NA
2001,2001-02-03,Sat,REG,H,Georgia Tech,W,82,69,NA
2001,2001-02-06,Tue,REG,A,Wake Forest,W,80,74,NA
2001,2001-02-10,Sat,REG,H,Maryland,W,96,82,NA
2001,2001-02-18,Sun,REG,A,Clemson,L,65,75,NA
2001,2001-02-22,Thu,REG,H,Florida State,W,95,67,NA
2001,2001-02-25,Sun,REG,A,Virginia,L,66,86,NA
2001,2001-02-28,Wed,REG,H,North Carolina State,W,76,63,NA
2001,2001-03-04,Sun,REG,H,Duke,L,81,95,NA
2001,2001-03-09,Fri,CTOURN,N,Clemson,W,99,81,NA
2001,2001-03-10,Sat,CTOURN,N,Georgia Tech,W,70,63,NA
2001,2001-03-11,Sun,CTOURN,N,Duke,L,53,79,NA
2001,2001-03-16,Fri,NCAA,N,Princeton,W,70,48,NA
2001,2001-03-18,Sun,NCAA,N,Penn State,L,74,82,NA
2002,2001-11-16,Fri,REG,H,Hampton,L,69,77,NA
2002,2001-11-20,Tue,REG,H,Davidson,L,54,58,NA
2002,2001-11-28,Wed,REG,H,Indiana,L,66,79,NA
2002,2001-12-02,Sun,REG,H,Georgia Tech,W,83,77,NA
2002,2001-12-08,Sat,REG,A,Kentucky,L,59,79,NA
2002,2001-12-16,Sun,REG,H,Binghamton,W,61,60,NA
2002,2001-12-21,Fri,REG,N,College of Charleston,L,60,66,NA
2002,2001-12-22,Sat,REG,N,Saint Joseph's,W,92,76,NA
2002,2001-12-27,Thu,REG,H,North Carolina A&T,W,104,66,NA
2002,2001-12-30,Sun,REG,H,Texas A&M,W,96,62,NA
2002,2002-01-05,Sat,REG,H,Wake Forest,L,62,84,NA
2002,2002-01-09,Wed,REG,A,Maryland,L,79,112,NA
2002,2002-01-12,Sat,REG,H,Virginia,L,67,71,NA
2002,2002-01-16,Wed,REG,A,Florida State,L,71,81,NA
2002,2002-01-19,Sat,REG,A,Connecticut,L,54,86,NA
2002,2002-01-23,Wed,REG,H,North Carolina State,L,59,77,NA
2002,2002-01-27,Sun,REG,A,Clemson,W,87,69,NA
2002,2002-01-31,Thu,REG,H,Duke,L,58,87,NA
2002,2002-02-02,Sat,REG,A,Georgia Tech,L,74,86,NA
2002,2002-02-06,Wed,REG,A,Wake Forest,L,66,90,NA
2002,2002-02-10,Sun,REG,H,Maryland,L,77,92,NA
2002,2002-02-12,Tue,REG,A,Virginia,L,63,73,NA
2002,2002-02-17,Sun,REG,H,Florida State,W,95,85,NA
2002,2002-02-20,Wed,REG,H,Ohio,L,78,86,NA
2002,2002-02-24,Sun,REG,A,North Carolina State,L,76,98,NA
2002,2002-02-27,Wed,REG,H,Clemson,W,96,78,NA
2002,2002-03-03,Sun,REG,A,Duke,L,68,93,NA
2002,2002-03-08,Fri,CTOURN,N,Duke,L,48,60,NA
2003,2002-11-18,Mon,REG,H,Penn State,W,85,55,NA
2003,2002-11-20,Wed,REG,H,Rutgers,W,71,67,NA
2003,2002-11-24,Sun,REG,A,Old Dominion,W,67,59,NA
2003,2002-11-27,Wed,REG,N,Kansas,W,67,56,NA
2003,2002-11-29,Fri,REG,N,Stanford,W,74,57,NA
2003,2002-12-03,Tue,REG,A,Illinois,L,65,92,NA
2003,2002-12-07,Sat,REG,H,Kentucky,L,81,98,NA
2003,2002-12-19,Thu,REG,H,Vermont,W,80,54,NA
2003,2002-12-22,Sun,REG,A,Florida State,W,69,48,NA
2003,2002-12-27,Fri,REG,N,Iona,L,56,65,NA
2003,2002-12-28,Sat,REG,A,St. John's,W,63,59,NA
2003,2003-01-04,Sat,REG,A,Miami,L,61,64,OT
2003,2003-01-08,Wed,REG,H,Davidson,W,79,64,NA
2003,2003-01-11,Sat,REG,A,Virginia,L,72,79,NA
2003,2003-01-14,Tue,REG,H,Clemson,W,68,66,NA
2003,2003-01-18,Sat,REG,H,Connecticut,W,68,65,NA
2003,2003-01-22,Wed,REG,H,Maryland,L,66,81,NA
2003,2003-01-26,Sun,REG,A,North Carolina State,L,77,86,NA
2003,2003-01-29,Wed,REG,A,Georgia Tech,L,68,88,NA
2003,2003-02-02,Sun,REG,H,Wake Forest,L,75,79,NA
2003,2003-02-05,Wed,REG,A,Duke,L,74,83,NA
2003,2003-02-08,Sat,REG,H,Florida State,W,61,60,NA
2003,2003-02-12,Wed,REG,H,Virginia,W,81,67,NA
2003,2003-02-15,Sat,REG,A,Clemson,L,77,80,NA
2003,2003-02-18,Tue,REG,H,North Carolina A&T,W,93,57,NA
2003,2003-02-22,Sat,REG,A,Maryland,L,56,96,NA
2003,2003-02-25,Tue,REG,H,North Carolina State,L,67,75,OT
2003,2003-03-01,Sat,REG,H,Georgia Tech,W,67,66,NA
2003,2003-03-05,Wed,REG,A,Wake Forest,L,60,75,NA
2003,2003-03-09,Sun,REG,H,Duke,W,82,79,NA
2003,2003-03-14,Fri,CTOURN,H,Maryland,W,84,72,NA
2003,2003-03-15,Sat,CTOURN,N,Duke,L,63,75,NA
2003,2003-03-18,Tue,NIT,H,DePaul,W,83,72,NA
2003,2003-03-24,Mon,NIT,H,Wyoming,W,90,74,NA
2003,2003-03-26,Wed,NIT,H,Georgetown,L,74,79,NA
2004,2003-11-22,Sat,REG,H,Old Dominion,W,90,64,NA
2004,2003-11-24,Mon,REG,A,Davidson,W,91,68,NA
2004,2003-11-29,Sat,REG,A,Cleveland State,W,82,76,NA
2004,2003-12-02,Tue,REG,N,Illinois,W,88,81,NA
2004,2003-12-07,Sun,REG,H,George Mason,W,115,81,NA
2004,2003-12-14,Sun,REG,H,Akron,W,64,53,NA
2004,2003-12-20,Sat,REG,H,Wake Forest,L,114,119,3OT
2004,2003-12-28,Sun,REG,N,North Carolina-Wilmington,W,71,54,NA
2004,2003-12-30,Tue,REG,H,Coastal Carolina,W,105,72,NA
2004,2004-01-03,Sat,REG,A,Kentucky,L,56,61,NA
2004,2004-01-07,Wed,REG,H,Miami,W,89,64,NA
2004,2004-01-11,Sun,REG,H,Georgia Tech,W,103,88,NA
2004,2004-01-14,Wed,REG,A,Maryland,L,84,90,NA
2004,2004-01-17,Sat,REG,H,Connecticut,W,86,83,NA
2004,2004-01-22,Thu,REG,A,Florida State,L,81,90,OT
2004,2004-01-24,Sat,REG,H,Virginia,W,96,77,NA
2004,2004-01-28,Wed,REG,H,North Carolina State,W,68,66,NA
2004,2004-01-31,Sat,REG,A,Clemson,L,72,81,NA
2004,2004-02-05,Thu,REG,H,Duke,L,81,83,OT
2004,2004-02-07,Sat,REG,A,Wake Forest,W,79,73,NA
2004,2004-02-10,Tue,REG,A,Georgia Tech,L,77,88,NA
2004,2004-02-15,Sun,REG,H,Maryland,W,97,86,NA
2004,2004-02-21,Sat,REG,H,Florida State,W,78,71,NA
2004,2004-02-24,Tue,REG,A,Virginia,L,72,74,NA
2004,2004-02-29,Sun,REG,A,North Carolina State,W,71,64,NA
2004,2004-03-02,Tue,REG,H,Clemson,W,69,53,NA
2004,2004-03-06,Sat,REG,A,Duke,L,65,70,NA
2004,2004-03-12,Fri,CTOURN,H,Georgia Tech,L,82,83,NA
2004,2004-03-18,Thu,NCAA,N,Air Force,W,63,52,NA
2004,2004-03-20,Sat,NCAA,N,Texas,L,75,78,NA
2005,2004-11-19,Fri,REG,N,Santa Clara,L,66,77,NA
2005,2004-11-22,Mon,REG,N,Brigham Young,W,86,50,NA
2005,2004-11-23,Tue,REG,N,Tennessee,W,94,81,NA
2005,2004-11-24,Wed,REG,N,Iowa,W,106,92,NA
2005,2004-11-28,Sun,REG,H,Southern California,W,97,65,NA
2005,2004-12-01,Wed,REG,A,Indiana,W,70,63,NA
2005,2004-12-04,Sat,REG,H,Kentucky,W,91,78,NA
2005,2004-12-12,Sun,REG,H,Loyola,W,109,60,NA
2005,2004-12-19,Sun,REG,A,Virginia Tech,W,85,51,NA
2005,2004-12-21,Tue,REG,H,Vermont,W,93,65,NA
2005,2004-12-28,Tue,REG,H,North Carolina-Wilmington,W,96,75,NA
2005,2004-12-30,Thu,REG,H,Cleveland State,W,107,64,NA
2005,2005-01-02,Sun,REG,H,William & Mary,W,105,66,NA
2005,2005-01-08,Sat,REG,H,Maryland,W,109,75,NA
2005,2005-01-12,Wed,REG,H,Georgia Tech,W,91,69,NA
2005,2005-01-15,Sat,REG,A,Wake Forest,L,82,95,NA
2005,2005-01-19,Wed,REG,A,Clemson,W,77,58,NA
2005,2005-01-22,Sat,REG,H,Miami,W,87,67,NA
2005,2005-01-29,Sat,REG,A,Virginia,W,110,76,NA
2005,2005-02-03,Thu,REG,H,North Carolina State,W,95,71,NA
2005,2005-02-06,Sun,REG,A,Florida State,W,81,60,NA
2005,2005-02-09,Wed,REG,A,Duke,L,70,71,NA
2005,2005-02-13,Sun,REG,A,Connecticut,W,77,70,NA
2005,2005-02-16,Wed,REG,H,Virginia,W,85,61,NA
2005,2005-02-19,Sat,REG,H,Clemson,W,88,56,NA
2005,2005-02-22,Tue,REG,A,North Carolina State,W,81,71,NA
2005,2005-02-27,Sun,REG,A,Maryland,W,85,83,NA
2005,2005-03-03,Thu,REG,H,Florida State,W,91,76,NA
2005,2005-03-06,Sun,REG,H,Duke,W,75,73,NA
2005,2005-03-11,Fri,CTOURN,N,Clemson,W,88,81,NA
2005,2005-03-12,Sat,CTOURN,N,Georgia Tech,L,75,78,NA
2005,2005-03-18,Fri,NCAA,N,Oakland,W,96,68,NA
2005,2005-03-20,Sun,NCAA,N,Iowa State,W,92,65,NA
2005,2005-03-25,Fri,NCAA,N,Villanova,W,67,66,NA
2005,2005-03-27,Sun,NCAA,N,Wisconsin,W,88,82,NA
2005,2005-04-02,Sat,NCAA,N,Michigan State,W,87,71,NA
2005,2005-04-04,Mon,NCAA,N,Illinois,W,75,70,NA
2006,2005-11-19,Sat,REG,H,Gardner-Webb,W,83,80,NA
2006,2005-11-22,Tue,REG,H,Cleveland State,W,112,55,NA
2006,2005-11-25,Fri,REG,H,UC-Santa Barbara,W,83,66,NA
2006,2005-11-29,Tue,REG,H,Illinois,L,64,68,NA
2006,2005-12-03,Sat,REG,A,Kentucky,W,83,79,NA
2006,2005-12-07,Wed,REG,H,Saint Louis,W,75,63,NA
2006,2005-12-17,Sat,REG,H,Santa Clara,W,76,58,NA
2006,2005-12-21,Wed,REG,A,Southern California,L,59,74,NA
2006,2005-12-28,Wed,REG,H,North Carolina-Asheville,W,89,47,NA
2006,2006-01-03,Tue,REG,H,Davidson,W,82,58,NA
2006,2006-01-07,Sat,REG,H,North Carolina State,W,82,69,NA
2006,2006-01-10,Tue,REG,A,Virginia Tech,W,64,61,NA
2006,2006-01-14,Sat,REG,H,Miami,L,70,81,NA
2006,2006-01-19,Thu,REG,A,Virginia,L,68,72,NA
2006,2006-01-22,Sun,REG,A,Florida State,W,81,80,NA
2006,2006-01-25,Wed,REG,H,Boston College,L,74,81,NA
2006,2006-01-28,Sat,REG,H,Arizona,W,86,69,NA
2006,2006-02-02,Thu,REG,A,Maryland,W,77,62,NA
2006,2006-02-04,Sat,REG,H,Clemson,W,76,61,NA
2006,2006-02-07,Tue,REG,H,Duke,L,83,87,NA
2006,2006-02-12,Sun,REG,A,Miami,W,80,70,NA
2006,2006-02-15,Wed,REG,H,Georgia Tech,W,82,75,NA
2006,2006-02-19,Sun,REG,A,Wake Forest,W,83,72,NA
2006,2006-02-22,Wed,REG,A,North Carolina State,W,95,71,NA
2006,2006-02-26,Sun,REG,H,Maryland,W,81,57,NA
2006,2006-03-01,Wed,REG,H,Virginia,W,99,54,NA
2006,2006-03-04,Sat,REG,A,Duke,W,83,76,NA
2006,2006-03-10,Fri,CTOURN,H,Virginia,W,79,67,NA
2006,2006-03-11,Sat,CTOURN,H,Boston College,L,82,85,NA
2006,2006-03-17,Fri,NCAA,N,Murray State,W,69,65,NA
2006,2006-03-19,Sun,NCAA,N,George Mason,L,60,65,NA
2007,2006-11-14,Tue,REG,N,Sacred Heart,W,103,81,NA
2007,2006-11-15,Wed,REG,N,Winthrop,W,73,66,NA
2007,2006-11-19,Sun,REG,H,Gardner-Webb,W,103,50,NA
2007,2006-11-22,Wed,REG,N,Gonzaga,L,74,82,NA
2007,2006-11-24,Fri,REG,N,Tennessee,W,101,87,NA
2007,2006-11-29,Wed,REG,H,Ohio State,W,98,89,NA
2007,2006-12-02,Sat,REG,H,Kentucky,W,75,63,NA
2007,2006-12-09,Sat,REG,H,High Point,W,94,69,NA
2007,2006-12-16,Sat,REG,H,North Carolina-Asheville,W,93,62,NA
2007,2006-12-19,Tue,REG,H,Florida Atlantic,W,105,52,NA
2007,2006-12-22,Fri,REG,A,Saint Louis,W,69,48,NA
2007,2006-12-28,Thu,REG,H,Rutgers,W,87,48,NA
2007,2006-12-31,Sun,REG,H,Dayton,W,81,51,NA
2007,2007-01-03,Wed,REG,H,Pennsylvania,W,102,64,NA
2007,2007-01-07,Sun,REG,H,Florida State,W,84,58,NA
2007,2007-01-10,Wed,REG,H,Virginia,W,79,69,NA
2007,2007-01-13,Sat,REG,A,Virginia Tech,L,88,94,NA
2007,2007-01-17,Wed,REG,A,Clemson,W,77,55,NA
2007,2007-01-20,Sat,REG,H,Georgia Tech,W,77,61,NA
2007,2007-01-24,Wed,REG,A,Wake Forest,W,88,60,NA
2007,2007-01-27,Sat,REG,A,Arizona,W,92,64,NA
2007,2007-01-31,Wed,REG,H,Miami,W,105,64,NA
2007,2007-02-03,Sat,REG,A,North Carolina State,L,79,83,OT
2007,2007-02-07,Wed,REG,A,Duke,W,79,73,NA
2007,2007-02-10,Sat,REG,H,Wake Forest,W,104,67,NA
2007,2007-02-13,Tue,REG,H,Virginia Tech,L,80,81,OT
2007,2007-02-17,Sat,REG,A,Boston College,W,77,72,NA
2007,2007-02-21,Wed,REG,H,North Carolina State,W,83,64,NA
2007,2007-02-25,Sun,REG,A,Maryland,L,87,89,NA
2007,2007-03-01,Thu,REG,A,Georgia Tech,L,77,84,NA
2007,2007-03-04,Sun,REG,H,Duke,W,86,72,NA
2007,2007-03-09,Fri,CTOURN,A,Florida State,W,73,58,NA
2007,2007-03-10,Sat,CTOURN,N,Boston College,W,71,56,NA
2007,2007-03-11,Sun,CTOURN,N,North Carolina State,W,89,80,NA
2007,2007-03-15,Thu,NCAA,N,Eastern Kentucky,W,86,65,NA
2007,2007-03-17,Sat,NCAA,N,Michigan State,W,81,67,NA
2007,2007-03-23,Fri,NCAA,N,Southern California,W,74,64,NA
2007,2007-03-25,Sun,NCAA,N,Georgetown,L,84,96,OT
2008,2007-11-14,Wed,REG,A,Davidson,W,72,68,NA
2008,2007-11-18,Sun,REG,H,Iona,W,107,72,NA
2008,2007-11-20,Tue,REG,H,South Carolina State,W,110,64,NA
2008,2007-11-23,Fri,REG,N,Old Dominion,W,99,82,NA
2008,2007-11-24,Sat,REG,N,Brigham Young,W,73,63,NA
2008,2007-11-28,Wed,REG,A,Ohio State,W,66,55,NA
2008,2007-12-01,Sat,REG,A,Kentucky,W,86,77,NA
2008,2007-12-04,Tue,REG,A,Pennsylvania,W,106,71,NA
2008,2007-12-16,Sun,REG,A,Rutgers,W,93,71,NA
2008,2007-12-19,Wed,REG,H,Nicholls State,W,88,78,NA
2008,2007-12-22,Sat,REG,H,UC-Santa Barbara,W,105,70,NA
2008,2007-12-27,Thu,REG,H,Nevada,W,106,70,NA
2008,2007-12-30,Sun,REG,H,Valparaiso,W,90,58,NA
2008,2008-01-02,Wed,REG,H,Kent State,W,90,61,NA
2008,2008-01-06,Sun,REG,A,Clemson,W,90,88,OT
2008,2008-01-09,Wed,REG,H,North Carolina-Asheville,W,93,81,NA
2008,2008-01-12,Sat,REG,H,North Carolina State,W,93,62,NA
2008,2008-01-16,Wed,REG,A,Georgia Tech,W,83,82,NA
2008,2008-01-19,Sat,REG,H,Maryland,L,80,82,NA
2008,2008-01-23,Wed,REG,A,Miami,W,98,82,NA
2008,2008-01-31,Thu,REG,H,Boston College,W,91,69,NA
2008,2008-02-03,Sun,REG,A,Florida State,W,84,73,OT
2008,2008-02-06,Wed,REG,H,Duke,L,78,89,NA
2008,2008-02-10,Sun,REG,H,Clemson,W,103,93,2OT
2008,2008-02-12,Tue,REG,A,Virginia,W,75,74,NA
2008,2008-02-16,Sat,REG,H,Virginia Tech,W,92,53,NA
2008,2008-02-20,Wed,REG,A,North Carolina State,W,84,70,NA
2008,2008-02-24,Sun,REG,H,Wake Forest,W,89,73,NA
2008,2008-03-01,Sat,REG,A,Boston College,W,90,80,NA
2008,2008-03-04,Tue,REG,H,Florida State,W,90,77,NA
2008,2008-03-08,Sat,REG,A,Duke,W,76,68,NA
2008,2008-03-14,Fri,CTOURN,N,Florida State,W,82,70,NA
2008,2008-03-15,Sat,CTOURN,N,Virginia Tech,W,68,66,NA
2008,2008-03-16,Sun,CTOURN,N,Clemson,W,86,81,NA
2008,2008-03-21,Fri,NCAA,N,Mount St. Mary's,W,113,74,NA
2008,2008-03-23,Sun,NCAA,N,Arkansas,W,108,77,NA
2008,2008-03-27,Thu,NCAA,N,Washington State,W,68,47,NA
2008,2008-03-29,Sat,NCAA,N,Louisville,W,83,73,NA
2008,2008-04-05,Sat,NCAA,N,Kansas,L,66,84,NA
2009,2008-11-15,Sat,REG,H,Pennsylvania,W,86,71,NA
2009,2008-11-18,Tue,REG,H,Kentucky,W,77,58,NA
2009,2008-11-21,Fri,REG,A,UC-Santa Barbara,W,84,67,NA
2009,2008-11-24,Mon,REG,N,Chaminade,W,115,70,NA
2009,2008-11-25,Tue,REG,N,Oregon,W,98,69,NA
2009,2008-11-26,Wed,REG,N,Notre Dame,W,102,87,NA
2009,2008-11-30,Sun,REG,H,North Carolina-Asheville,W,116,48,NA
2009,2008-12-03,Wed,REG,N,Michigan State,W,98,63,NA
2009,2008-12-13,Sat,REG,H,Oral Roberts,W,100,84,NA
2009,2008-12-18,Thu,REG,H,Evansville,W,91,73,NA
2009,2008-12-20,Sat,REG,N,Valparaiso,W,85,63,NA
2009,2008-12-28,Sun,REG,H,Rutgers,W,97,75,NA
2009,2008-12-31,Wed,REG,A,Nevada,W,84,61,NA
2009,2009-01-04,Sun,REG,H,Boston College,L,78,85,NA
2009,2009-01-07,Wed,REG,H,College of Charleston,W,108,70,NA
2009,2009-01-11,Sun,REG,A,Wake Forest,L,89,92,NA
2009,2009-01-15,Thu,REG,A,Virginia,W,83,61,NA
2009,2009-01-17,Sat,REG,H,Miami,W,82,65,NA
2009,2009-01-21,Wed,REG,H,Clemson,W,94,70,NA
2009,2009-01-28,Wed,REG,A,Florida State,W,80,77,NA
2009,2009-01-31,Sat,REG,A,North Carolina State,W,93,76,NA
2009,2009-02-03,Tue,REG,H,Maryland,W,108,91,NA
2009,2009-02-07,Sat,REG,H,Virginia,W,76,61,NA
2009,2009-02-11,Wed,REG,A,Duke,W,101,87,NA
2009,2009-02-15,Sun,REG,A,Miami,W,69,65,NA
2009,2009-02-18,Wed,REG,H,North Carolina State,W,89,80,NA
2009,2009-02-21,Sat,REG,A,Maryland,L,85,88,OT
2009,2009-02-28,Sat,REG,H,Georgia Tech,W,104,74,NA
2009,2009-03-04,Wed,REG,A,Virginia Tech,W,86,78,NA
2009,2009-03-08,Sun,REG,H,Duke,W,79,71,NA
2009,2009-03-13,Fri,CTOURN,N,Virginia Tech,W,79,76,NA
2009,2009-03-14,Sat,CTOURN,N,Florida State,L,70,73,NA
2009,2009-03-19,Thu,NCAA,N,Radford,W,101,58,NA
2009,2009-03-21,Sat,NCAA,N,Louisiana State,W,84,70,NA
2009,2009-03-27,Fri,NCAA,N,Gonzaga,W,98,77,NA
2009,2009-03-29,Sun,NCAA,N,Oklahoma,W,72,60,NA
2009,2009-04-04,Sat,NCAA,N,Villanova,W,83,69,NA
2009,2009-04-06,Mon,NCAA,N,Michigan State,W,89,72,NA
2010,2009-11-09,Mon,REG,H,Florida International,W,88,72,NA
2010,2009-11-11,Wed,REG,H,North Carolina Central,W,89,42,NA
2010,2009-11-15,Sun,REG,H,Valparaiso,W,88,77,NA
2010,2009-11-19,Thu,REG,N,Ohio State,W,77,73,NA
2010,2009-11-20,Fri,REG,N,Syracuse,L,71,87,NA
2010,2009-11-23,Mon,REG,H,Gardner-Webb,W,93,72,NA
2010,2009-11-29,Sun,REG,H,Nevada,W,80,73,NA
2010,2009-12-01,Tue,REG,H,Michigan State,W,89,82,NA
2010,2009-12-05,Sat,REG,A,Kentucky,L,66,68,NA
2010,2009-12-12,Sat,REG,H,Presbyterian,W,103,64,NA
2010,2009-12-19,Sat,REG,N,Texas,L,90,103,NA
2010,2009-12-22,Tue,REG,H,Marshall,W,98,61,NA
2010,2009-12-28,Mon,REG,H,Rutgers,W,81,67,NA
2010,2009-12-30,Wed,REG,H,Albany,W,87,70,NA
2010,2010-01-04,Mon,REG,A,College of Charleston,L,79,82,OT
2010,2010-01-10,Sun,REG,H,Virginia Tech,W,78,64,NA
2010,2010-01-13,Wed,REG,A,Clemson,L,64,83,NA
2010,2010-01-16,Sat,REG,H,Georgia Tech,L,71,73,NA
